sku_id,candidate_source,candidate_model,mean_rolling_3m_wmape_percent,recommended_model,recommended_mean_rolling_3m_wmape_percent,delta_champion_minus_06
7877361M00000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.25,100.0,TSB,108.622793042593,-8.622793042593003
8143061A00000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,100.0,TSB,139.82222184402005,-39.82222184402005
8181065J02000,08_tuned_capped_regression,Random Forest log1p leaf4 sqrt,89.44769020520762,SBA Croston,92.12189283906324,-2.6742026338556144
8181086R00000,06_intermittent_tournament,SBA Croston,87.7961394139729,SBA Croston,87.7961394139729,0.0
81810M55T01000,07_clean_regression,Direct XGBoost Tweedie,82.88403162782335,Recent Mean 6m,88.1105911563658,-5.226559528542452
8183065J02000,08_tuned_capped_regression,Hurdle XGBoost threshold 0.30,96.69035078370091,TSB,127.94310657325816,-31.252755789557256
8185080G00000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.25,98.542596050814,Seasonal SBA Croston,110.07899434522898,-11.53639829441498
81850M67P00000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.15,100.0,TSB,104.10582089768104,-4.105820897681042
81850M74L00000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,89.4964551454314,SBA Croston,100.89773900634816,-11.401283860916763
81850M79G10000,06_intermittent_tournament,Recent Mean 6m,125.39983164983164,Recent Mean 6m,125.39983164983164,0.0
81850M79G20000,06_intermittent_tournament,SBA Croston,139.20425161208263,SBA Croston,139.20425161208263,0.0
81860M67P00000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.15,100.0,Hurdle Random Forest,104.03636082638634,-4.036360826386343
81860M79G10000,06_intermittent_tournament,SBA Croston Tuned,124.49628842844729,SBA Croston Tuned,124.49628842844729,0.0
8211065J01000,06_intermittent_tournament,SBA Croston,97.20127784372208,SBA Croston,97.20127784372208,0.0
82110M55T10000,08_tuned_capped_regression,Extra Trees log1p leaf5 half features,71.87798247320806,Recent Mean 6m,78.22721702317291,-6.349234549964848
82150M820005ES,06_intermittent_tournament,Recent Mean 6m,104.46428571428572,Recent Mean 6m,104.46428571428572,0.0
82160M67P10000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.25,100.0,Recent Mean 6m,115.31531531531532,-15.315315315315317
8220061870000,06_intermittent_tournament,SBA Croston,100.0,SBA Croston,100.0,0.0
82200M84880000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,100.0,TSB,109.97483180063958,-9.974831800639578
8228061810000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,97.77207866075685,Recent Mean 6m,115.75520833333334,-17.983129672576496
8228076872000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,101.20556010626143,TSB,113.99469120737363,-12.789131101112204
82280M79811000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,70.2940161862722,SBA Croston,97.88666039777588,-27.592644211503682
82302M68P15000,08_tuned_capped_regression,XGBoost Tweedie depth2 reg20 cap15,94.0983550035859,SBA Croston,104.82652672265016,-10.728171719064264
82504M84500000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,116.84560768841742,TSB,132.33553962299538,-15.489931934577967
82510M53M00000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,90.68706560449661,SBA Croston,115.80033846786507,-25.113272863368465
82510M60M51000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,98.1539660051179,SBA Croston,115.92572399927498,-17.771757994157085
82510M75T20000,08_tuned_capped_regression,Extra Trees log1p leaf5 half features,64.97883586281489,Aggregate Allocation,100.0,-35.02116413718511
82570M53810000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,70.60983522830746,SBA Croston,93.36359559326226,-22.7537603649548
82570M53M00000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,74.59608378112245,SBA Croston,103.65659008950765,-29.0605063083852
82651M74K00000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.25,88.42050588501533,Aggregate Allocation,96.3380267485004,-7.917520863485066
8276161A00000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,101.63804817808251,Recent Mean 6m,128.84990253411306,-27.211854356030543
82811M75J00000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,99.19888235632675,SBA Croston,104.97353455305203,-5.774652196725285
8281257LA0ZNL,08_tuned_capped_regression,Hurdle XGBoost threshold 0.30,100.32252846260334,TSB,110.58977073129992,-10.267242268696577
82814M75J00000,06_intermittent_tournament,SBA Croston,112.84009187974716,SBA Croston,112.84009187974716,0.0
82840M68P005PK,06_intermittent_tournament,Hurdle Random Forest,100.0,Hurdle Random Forest,100.0,0.0
8285081A125PK,06_intermittent_tournament,Hurdle Random Forest,100.10057492708404,Hurdle Random Forest,100.10057492708404,0.0
8285081A225PK,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,101.7406509638366,TSB,122.454913801672,-20.714262837835406
8296060G00T01,06_intermittent_tournament,Hurdle Random Forest,100.0,Hurdle Random Forest,100.0,0.0
82960M60G005ES,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,113.18770092844902,SBA Croston,120.02055801320884,-6.832857084759823
82960M60G00P4Z,06_intermittent_tournament,SBA Croston,105.9596312545258,SBA Croston,105.9596312545258,0.0
82960M60G00V6N,06_intermittent_tournament,Hurdle Random Forest,100.0,Hurdle Random Forest,100.0,0.0
8298265D00P4Z,08_tuned_capped_regression,XGBoost Tweedie depth2 reg20 cap15,119.84992667173579,TSB,196.0677410014077,-76.21781432967192
82982M65D00000,08_tuned_capped_regression,Extra Trees log1p leaf10 sqrt,102.06234925321061,SBA Croston,115.05650942589736,-12.994160172686748
82982M65D005PK,08_tuned_capped_regression,Extra Trees log1p leaf10 sqrt,96.37676516589151,SBA Croston,99.0004733482239,-2.6237081823323933
83101M53M10GCY,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,100.0,TSB,116.09753457249091,-16.097534572490915
8313063JC0C48,06_intermittent_tournament,SBA Croston,100.0,SBA Croston,100.0,0.0
83401M55R01000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,104.19705554904837,Recent Mean 6m,121.8599033816425,-17.662847832594124
83402M79G50000,06_intermittent_tournament,SBA Croston,94.28228554906153,SBA Croston,94.28228554906153,0.0
8344060A00000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.15,92.39803963993414,TSB,110.86393798310726,-18.465898343173123
8366152R01000,06_intermittent_tournament,SBA Croston,109.47821434767576,SBA Croston,109.47821434767576,0.0
83661M68P01000,06_intermittent_tournament,SBA Croston,101.17547001609906,SBA Croston,101.17547001609906,0.0
83665M68P01000,06_intermittent_tournament,SBA Croston,104.5213026641168,SBA Croston,104.5213026641168,0.0
83714M62B00000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,100.0,Hurdle Random Forest,126.53447467927008,-26.534474679270076
83740M62S005PK,08_tuned_capped_regression,Hurdle Random Forest threshold 0.25,100.0,TSB,110.026059043612,-10.026059043611994
83755M74L005PK,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,104.75283926805862,Recent Mean 6m,107.33543417366948,-2.5825949056108612
83770M55T005PK,08_tuned_capped_regression,Hist Poisson lr03 nodes15 reg20,85.5816185703615,Aggregate Allocation,100.0,-14.418381429638501
8381065A00000,06_intermittent_tournament,Hurdle Random Forest,100.0,Hurdle Random Forest,100.0,0.0
8381152R02000,06_intermittent_tournament,SBA Croston,109.8534350505404,SBA Croston,109.8534350505404,0.0
8381165J00000,06_intermittent_tournament,SBA Croston,107.1977244369246,SBA Croston,107.1977244369246,0.0
8381173R00000,08_tuned_capped_regression,Hurdle XGBoost threshold 0.20,91.30325879743393,SBA Croston,105.96158165909414,-14.65832286166021
8381180J00000,08_tuned_capped_regression,Extra Trees log1p leaf5 sqrt,77.15370759279261,SBA Croston Tuned,87.96814443056068,-10.81443683776807
83811M68P00000,06_intermittent_tournament,SBA Croston,100.36295460340052,SBA Croston,100.36295460340052,0.0
83811M74L01000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,109.04511550042173,TSB,113.63971635458172,-4.594600854159992
83811M79G11000,08_tuned_capped_regression,XGBoost Tweedie depth2 reg20 cap15,69.55597305734263,SBA Croston,100.16459079903602,-30.608617741693394
8382065A00000,06_intermittent_tournament,Hurdle Random Forest,100.0,Hurdle Random Forest,100.0,0.0
8382165J00000,06_intermittent_tournament,SBA Croston,103.42824461904554,SBA Croston,103.42824461904554,0.0
83821M74L01000,08_tuned_capped_regression,Extra Trees log1p leaf10 sqrt,83.00056552062426,Seasonal SBA Croston,83.73607819809092,-0.7355126774666587
83821M79G11000,06_intermittent_tournament,SBA Croston,103.13585686122072,SBA Croston,103.13585686122072,0.0
8383165J00000,06_intermittent_tournament,SBA Croston,115.32371309123978,SBA Croston,115.32371309123978,0.0
83831M79G00000,06_intermittent_tournament,SBA Croston,107.31199226052372,SBA Croston,107.31199226052372,0.0
8384165J00000,06_intermittent_tournament,SBA Croston,105.24778530599085,SBA Croston,105.24778530599085,0.0
83841M75T00000,08_tuned_capped_regression,Hist Poisson lr05 nodes31 reg05,97.61498204999246,Aggregate Allocation,100.0,-2.385017950007537
83841M79G01000,06_intermittent_tournament,SBA Croston,109.27070810822164,SBA Croston,109.27070810822164,0.0
8392165J010CB,06_intermittent_tournament,SBA Croston,98.93520137543752,SBA Croston,98.93520137543752,0.0
83922M68P000CB,06_intermittent_tournament,Seasonal SBA Croston,131.28505909813194,Seasonal SBA Croston,131.28505909813194,0.0
8392364J010CB,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,100.0,TSB,118.0849103850242,-18.0849103850242
8392471L200CE,06_intermittent_tournament,SBA Croston,114.80835641189036,SBA Croston,114.80835641189036,0.0
83924M74T000CB,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,68.81040280511584,TSB,93.75776954177898,-24.94736673666314
83924M76T100CB,06_intermittent_tournament,Recent Mean 6m,99.66485507246377,Recent Mean 6m,99.66485507246377,0.0
83932M75T000CB,08_tuned_capped_regression,Extra Trees log1p leaf5 sqrt,60.77201784481798,Aggregate Allocation,100.0,-39.22798215518202
83934M75T000CB,08_tuned_capped_regression,Extra Trees log1p leaf5 sqrt,60.77201784481798,Aggregate Allocation,100.0,-39.22798215518202
8394068L50000,08_tuned_capped_regression,Extra Trees log1p leaf5 half features,87.02801970029226,SBA Croston,94.13809944469332,-7.110079744401062
83940M55T010PG,08_tuned_capped_regression,Hist Poisson lr03 nodes15 reg20,79.58538549012505,Boosted SBA Hybrid,79.86783927359514,-0.2824537834700891
83940M74L00000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,100.0,TSB,108.21205727489706,-8.212057274897063
83940M74T01ZHJ,08_tuned_capped_regression,Hurdle XGBoost threshold 0.20,100.0,Aggregate Allocation,100.0,0.0
83943M68P00000,06_intermittent_tournament,SBA Croston,149.37600521901942,SBA Croston,149.37600521901942,0.0
83970M55T00000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,101.01121173243861,Aggregate Allocation,101.17680832446337,-0.1655965920247553
8450162R02000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,100.0,TSB,115.19987837998254,-15.199878379982536
8450171L02000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,100.0,TSB,112.27707962518694,-12.277079625186943
84501M56R00000,06_intermittent_tournament,SBA Croston,94.69465650085225,SBA Croston,94.69465650085225,0.0
8450373R00000,08_tuned_capped_regression,XGBoost Tweedie depth2 reg20 cap15,114.66458477308954,SBA Croston,117.91710769587984,-3.252522922790291
84503M62S00000,08_tuned_capped_regression,XGBoost Tweedie depth2 reg20 cap15,89.45949894356103,SBA Croston,93.9625695391566,-4.503070595595574
84503M80T20000,08_tuned_capped_regression,Extra Trees log1p leaf5 half features,86.74762248760776,Aggregate Allocation,100.0,-13.252377512392243
84504M68P00000,06_intermittent_tournament,SBA Croston,101.55606393475628,SBA Croston,101.55606393475628,0.0
8451061M02000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,72.83077550763139,SBA Croston,91.78298055549276,-18.95220504786137
84510M76T21000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,54.81179974261538,Aggregate Allocation,98.5195402784002,-43.70774053578482
84510M76T31000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,88.90956987211864,Recent Mean 6m,98.7584068936528,-9.848837021534166
84510M80T11000,08_tuned_capped_regression,Extra Trees log1p leaf2 sqrt,53.45488350623838,Hurdle Random Forest,68.5921800511448,-15.137296544906413
84511M53M00000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,43.9838516049198,SBA Croston,100.60842105143163,-56.624569446511835
84511M68K00000,06_intermittent_tournament,Seasonal SBA Croston,115.98524341622526,Seasonal SBA Croston,115.98524341622526,0.0
8454154P01000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,98.49999150180369,SBA Croston,114.08538404745586,-15.58539254565217
84541M56R00000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,76.44636231909229,SBA Croston,99.58530849209652,-23.13894617300423
84556M80T00000,08_tuned_capped_regression,Hist Poisson lr02 nodes15 reg30,84.44641156435301,Aggregate Allocation,100.0,-15.553588435646986
84570M62S10000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,75.07951108029403,SBA Croston,94.0359142903877,-18.95640321009367
84570M67P10000,06_intermittent_tournament,SBA Croston,107.92519723469206,SBA Croston,107.92519723469206,0.0
84570M75T00000,06_intermittent_tournament,Aggregate Allocation,100.0,Aggregate Allocation,100.0,0.0
8458065J02000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,76.14007517000367,SBA Croston,85.8731383020737,-9.73306313207003
8458080J01000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.25,91.67412950097518,SBA Croston,114.14167401568864,-22.467544514713452
84611M76M00000,06_intermittent_tournament,SBA Croston,100.20286294532048,SBA Croston,100.20286294532048,0.0
84641M77G00000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.25,100.0,Recent Mean 6m,106.79012345679013,-6.790123456790127
8470161LVBZJ3,06_intermittent_tournament,SBA Croston,102.22704845927258,SBA Croston,102.22704845927258,0.0
8470178R005PK,06_intermittent_tournament,SBA Croston,100.0,SBA Croston,100.0,0.0
8470181A015PK,06_intermittent_tournament,SBA Croston,115.40325463415856,SBA Croston,115.40325463415856,0.0
84701M53M005PK,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,103.06921080462573,SBA Croston,119.3532109205587,-16.28400011593297
84701M53T3026U,08_tuned_capped_regression,Hist Poisson lr03 nodes15 reg20,93.56699630519763,Aggregate Allocation,100.0,-6.433003694802366
84701M55TG0ZHJ,08_tuned_capped_regression,Extra Trees log1p leaf5 half features,90.06331906050671,Recent Mean 6m,93.89443277310924,-3.83111371260253
84701M56R50ZHJ,08_tuned_capped_regression,Extra Trees log1p leaf10 sqrt,96.24688915167748,SBA Croston,96.50015847069386,-0.2532693190163826
84701M67P30000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,100.88424398497837,TSB,116.77393522343758,-15.889691238459207
84701M68K1026U,06_intermittent_tournament,SBA Croston,108.7764073446857,SBA Croston,108.7764073446857,0.0
84701M79G30000,06_intermittent_tournament,SBA Croston,96.07662695160283,SBA Croston,96.07662695160283,0.0
84701M80TA05PK,06_intermittent_tournament,Aggregate Allocation,100.87065321309365,Aggregate Allocation,100.87065321309365,0.0
84701M80TJ0WB3,08_tuned_capped_regression,Hurdle Random Forest threshold 0.25,72.45515482970231,Aggregate Allocation,100.0,-27.54484517029769
84701M84330000,06_intermittent_tournament,SBA Croston,101.97394923587332,SBA Croston,101.97394923587332,0.0
8470277A005PK,06_intermittent_tournament,Recent Mean 6m,122.85714285714286,Recent Mean 6m,122.85714285714286,0.0
8470281A215PK,06_intermittent_tournament,SBA Croston,100.09445100354192,SBA Croston,100.09445100354192,0.0
84702M53T005PK,08_tuned_capped_regression,Extra Trees log1p leaf5 half features,89.86437211654446,Recent Mean 6m,95.21929824561404,-5.354926129069582
84702M67P30000,06_intermittent_tournament,SBA Croston,116.42295980093591,SBA Croston,116.42295980093591,0.0
84702M67P4026U,06_intermittent_tournament,SBA Croston,92.35195706373813,SBA Croston,92.35195706373813,0.0
84702M68K1026U,06_intermittent_tournament,SBA Croston,103.20393393994136,SBA Croston,103.20393393994136,0.0
84702M74L215PK,06_intermittent_tournament,SBA Croston,99.3199423088572,SBA Croston,99.3199423088572,0.0
84702M80TA05PK,08_tuned_capped_regression,Hist Poisson lr05 nodes31 reg05,95.91611186543042,Aggregate Allocation,100.25332101693066,-4.3372091515002325
84702M80TJ0WB3,08_tuned_capped_regression,Hurdle XGBoost threshold 0.10,85.90856332411882,Boosted SBA Hybrid,97.4592418964035,-11.550678572284681
84702M84320000,06_intermittent_tournament,SBA Croston,115.4889724149043,SBA Croston,115.4889724149043,0.0
8470381A14V12,08_tuned_capped_regression,Hurdle Random Forest threshold 0.15,100.0,Hurdle Random Forest,100.0661113932697,-0.06611139326969351
8471573K00RX0OTS,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,100.0,SBA Croston,105.3742322926188,-5.3742322926187995
84728M80T005PK,08_tuned_capped_regression,Extra Trees log1p leaf2 sqrt,97.19181141797478,Aggregate Allocation,100.0,-2.808188582025224
8473077MB1000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.25,92.09805292274402,TSB,108.66158621055452,-16.5635332878105
84730M55T00000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,87.14662134185883,SBA Croston,98.65748183407324,-11.510860492214405
84730M56R00000,08_tuned_capped_regression,Hist Poisson lr03 nodes15 reg20,98.26480017000286,SBA Croston,99.09517312037786,-0.8303729503750077
84730M67P00000,06_intermittent_tournament,SBA Croston,104.53548871331964,SBA Croston,104.53548871331964,0.0
84730M74L20000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,87.70329205725717,SBA Croston,101.83012562220088,-14.12683356494371
84730M74T00000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.15,98.53350585442011,Aggregate Allocation,101.17848328229692,-2.6449774278768103
84730M76T00000,06_intermittent_tournament,Aggregate Allocation,103.82291855232796,Aggregate Allocation,103.82291855232796,0.0
84740M74L20000,08_tuned_capped_regression,Random Forest log1p leaf2 sqrt,88.1062531812673,SBA Croston,107.67807336863775,-19.57182018737045
84740M74T00000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.15,98.77792154535008,SBA Croston,101.4132553606238,-2.635333815273711
84740M76T00000,06_intermittent_tournament,Aggregate Allocation,108.21167747152076,Aggregate Allocation,108.21167747152076,0.0
8480254P446GS,08_tuned_capped_regression,XGBoost Tweedie depth2 reg20 cap15,100.95503137939676,TSB,115.82677057979272,-14.871739200395965
8485165D006GS,08_tuned_capped_regression,Hurdle Random Forest threshold 0.15,100.0,Hurdle Random Forest,100.0,0.0
8485177K006GS,08_tuned_capped_regression,Extra Trees log1p leaf5 half features,105.29340477031377,SBA Croston,106.03023140233596,-0.7368266320221863
84901M56R63HLK,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,118.22325332905763,Recent Mean 6m,124.81481481481482,-6.591561485757197
84901M62S51BHE,08_tuned_capped_regression,Random Forest log1p leaf8 sqrt,81.91105610407293,SBA Croston,84.51018587999775,-2.5991297759248226
84902M62S43BHE,08_tuned_capped_regression,Extra Trees log1p leaf5 half features,80.48906689460985,SBA Croston,91.36698765386306,-10.877920759253215
85355M68PA1000,06_intermittent_tournament,SBA Croston,125.28078167190624,SBA Croston,125.28078167190624,0.0
8687761JA0000,08_tuned_capped_regression,Hurdle XGBoost threshold 0.20,89.07566579897839,Recent Mean 6m,100.0,-10.924334201021608
87205M79G51000,08_tuned_capped_regression,Random Forest log1p leaf4 sqrt,131.36762942834642,SBA Croston Tuned,166.86285589046634,-35.495226462119916
8721174G10P4Z,08_tuned_capped_regression,Hurdle XGBoost threshold 0.10,64.98654135233625,Recent Mean 6m,91.46666666666664,-26.480125314330394
8721176G11T01,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,105.84014927589836,Recent Mean 6m,110.04901960784314,-4.20887033194478
87211M76G00T01,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,100.0,Recent Mean 6m,109.7560975609756,-9.756097560975604
87286M81P00000,08_tuned_capped_regression,Hurdle Random Forest threshold 0.35,102.30866996039686,SBA Croston,105.97125889981224,-3.662588939415386
87491M68P105PK,06_intermittent_tournament,SBA Croston,102.13743405533974,SBA Croston,102.13743405533974,0.0
87991M68P105PK,08_tuned_capped_regression,Hist Poisson lr05 nodes31 reg05,95.26199491409011,SBA Croston,97.2990633023338,-2.0370683882436964
88912M76M00000,06_intermittent_tournament,Hurdle Random Forest,100.0,Hurdle Random Forest,100.0,0.0
88921M68P01000,08_tuned_capped_regression,Extra Trees log1p leaf5 half features,81.60259457508083,SBA Croston,90.38944575056462,-8.78685117548379
8926050J00000,06_intermittent_tournament,SBA Croston,98.49626634958508,SBA Croston,98.49626634958508,0.0
89267M60M00000,08_tuned_capped_regression,Extra Trees log1p leaf5 sqrt,81.33000222204451,Aggregate Allocation,100.0,-18.669997777955487
89969M52R00000,08_tuned_capped_regression,Extra Trees log1p leaf5 half features,82.48941380763037,SBA Croston,87.28891081638217,-4.7994970087518
89969M63J00000,07_clean_regression,Direct Random Forest log1p,86.91496251633133,TSB,90.82457305360828,-3.909610537276947
9531071L01000,08_tuned_capped_regression,Extra Trees log1p leaf10 sqrt,91.80841931556368,SBA Croston,95.08359956096731,-3.2751802454036323
95310M68K00000,06_intermittent_tournament,SBA Croston,101.54146728932638,SBA Croston,101.54146728932638,0.0
95310M75T00000,08_tuned_capped_regression,Extra Trees log1p leaf2 sqrt,78.20408575652023,Hurdle Random Forest,83.6007564978447,-5.3966707413244706
